year,date_iso,legacy_registration_key,category_code,old_current_category_name,restored_category_name
2018,2018-07-06,Conti18:34ohydat.aco:441,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-06-29,Conti18:34ohydat.aco:451,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-07-05,Conti18:34ohydat.aco:452,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-07-12,Conti18:34ohydat.aco:485,14,-ROMA.CASA,-CASA.ROMA
2018,2018-07-12,Conti18:34ohydat.aco:486,14,-ROMA.CASA,-CASA.ROMA
2018,2018-07-12,Conti18:34ohydat.aco:487,14,-ROMA.CASA,-CASA.ROMA
2018,2018-07-05,Conti18:34ohydat.aco:501,43,-VESTITI.ML,-VEST.ML
2018,2018-07-26,Conti18:34ohydat.aco:508,24,-FONDI.LUCE,-LUCE.FONDI
2018,2018-04-28,Conti18:34ohydat.aco:512,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-05-28,Conti18:34ohydat.aco:513,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-06-28,Conti18:34ohydat.aco:514,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-07-28,Conti18:34ohydat.aco:515,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-05-21,Conti18:34ohydat.aco:516,26,-FONDI.ACQUA,-ACQUA.FONDI
2018,2018-08-20,Conti18:34ohydat.aco:517,26,-FONDI.ACQUA,-ACQUA.FONDI
2018,2018-07-25,Conti18:34ohydat.aco:519,46,-TASSE.ALTRE,-ALTRE.TASSE
2018,2018-08-05,Conti18:34ohydat.aco:542,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-08-13,Conti18:34ohydat.aco:565,18,-ROMA.TELEFONO,-TF.ROMA
2018,2018-09-11,Conti18:34ohydat.aco:566,18,-ROMA.TELEFONO,-TF.ROMA
2018,2018-08-28,Conti18:34ohydat.aco:572,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-09-05,Conti18:34ohydat.aco:577,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-09-05,Conti18:34ohydat.aco:612,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-09-26,Conti18:34ohydat.aco:633,24,-FONDI.LUCE,-LUCE.FONDI
2018,2018-10-11,Conti18:34ohydat.aco:638,18,-ROMA.TELEFONO,-TF.ROMA
2018,2018-09-28,Conti18:34ohydat.aco:642,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-10-08,Conti18:34ohydat.aco:646,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-10-08,Conti18:34ohydat.aco:647,43,-VESTITI.ML,-VEST.ML
2018,2018-10-08,Conti18:34ohydat.aco:648,43,-VESTITI.ML,-VEST.ML
2018,2018-10-08,Conti18:34ohydat.aco:649,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-10-05,Conti18:34ohydat.aco:675,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-10-09,Conti18:34ohydat.aco:689,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-10-18,Conti18:34ohydat.aco:704,14,-ROMA.CASA,-CASA.ROMA
2018,2018-11-06,Conti18:34ohydat.aco:705,17,-ROMA.GAS,-GAS.ROMA
2018,2018-10-20,Conti18:34ohydat.aco:709,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-10-22,Conti18:34ohydat.aco:710,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-11-08,Conti18:34ohydat.aco:713,18,-ROMA.TELEFONO,-TF.ROMA
2018,2018-11-22,Conti18:34ohydat.aco:714,26,-FONDI.ACQUA,-ACQUA.FONDI
2018,2018-11-12,Conti18:34ohydat.aco:715,16,-ROMA.LUCE,-LUCE.ROMA
2018,2018-11-07,Conti18:34ohydat.aco:722,43,-VESTITI.ML,-VEST.ML
2018,2018-11-07,Conti18:34ohydat.aco:726,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-10-28,Conti18:34ohydat.aco:732,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-09-18,Conti18:34ohydat.aco:748,22,-FONDI.CASA,-CASA.FONDI
2018,2018-08-24,Conti18:34ohydat.aco:750,46,-TASSE.ALTRE,-ALTRE.TASSE
2018,2018-09-24,Conti18:34ohydat.aco:751,46,-TASSE.ALTRE,-ALTRE.TASSE
2018,2018-11-02,Conti18:34ohydat.aco:753,43,-VESTITI.ML,-VEST.ML
2018,2018-11-05,Conti18:34ohydat.aco:762,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-11-12,Conti18:34ohydat.aco:775,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-11-12,Conti18:34ohydat.aco:776,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-11-26,Conti18:34ohydat.aco:780,24,-FONDI.LUCE,-LUCE.FONDI
2018,2018-12-07,Conti18:34ohydat.aco:781,18,-ROMA.TELEFONO,-TF.ROMA
2018,2018-11-28,Conti18:34ohydat.aco:793,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-12-06,Conti18:34ohydat.aco:800,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-12-31,Conti18:34ohydat.aco:812,43,-VESTITI.ML,-VEST.ML
2018,2018-12-05,Conti18:34ohydat.aco:836,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-12-10,Conti18:34ohydat.aco:842,43,-VESTITI.ML,-VEST.ML
2018,2018-12-27,Conti18:34ohydat.aco:853,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-12-15,Conti18:34ohydat.aco:854,29,-ASSICURAZIONI.ANNA,-ASS.ANNA
2018,2018-12-17,Conti18:34ohydat.aco:870,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2018,2018-12-28,Conti18:34ohydat.aco:886,46,-TASSE.ALTRE,-ALTRE.TASSE
2018,2018-10-25,Conti18:34ohydat.aco:896,22,-FONDI.CASA,-CASA.FONDI
2018,2018-03-02,Conti18:34ohydat.aco:912,17,-ROMA.GAS,-GAS.ROMA
2018,2018-03-02,Conti18:34ohydat.aco:913,16,-ROMA.LUCE,-LUCE.ROMA
2018,2018-05-21,Conti18:34ohydat.aco:914,17,-ROMA.GAS,-GAS.ROMA
2018,2018-05-21,Conti18:34ohydat.aco:915,16,-ROMA.LUCE,-LUCE.ROMA
2018,2018-07-06,Conti18:34ohydat.aco:916,17,-ROMA.GAS,-GAS.ROMA
2018,2018-07-06,Conti18:34ohydat.aco:917,16,-ROMA.LUCE,-LUCE.ROMA
2018,2018-09-10,Conti18:34ohydat.aco:918,17,-ROMA.GAS,-GAS.ROMA
2018,2018-09-10,Conti18:34ohydat.aco:919,16,-ROMA.LUCE,-LUCE.ROMA
2018,2018-12-31,Conti18:34ohydat.aco:920,17,-ROMA.GAS,-GAS.ROMA
2018,2018-12-31,Conti18:34ohydat.aco:921,16,-ROMA.LUCE,-LUCE.ROMA
2018,2018-07-06,Conti18:34ohydat.aco:922,17,-ROMA.GAS,-GAS.ROMA
2019,2019-01-08,Conti19:34ogydat.aco:13,43,-VESTITI.ML,-VEST.ML
2019,2019-01-08,Conti19:34ogydat.aco:18,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2019,2019-01-11,Conti19:34ogydat.aco:21,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-01-03,Conti19:34ogydat.aco:35,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2019,2019-01-05,Conti19:34ogydat.aco:36,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2019,2019-01-11,Conti19:34ogydat.aco:53,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-01-29,Conti19:34ogydat.aco:63,24,-FONDI.LUCE,-LUCE.FONDI
2019,2019-01-16,Conti19:34ogydat.aco:65,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2019,2019-01-28,Conti19:34ogydat.aco:69,46,-TASSE.ALTRE,-ALTRE.TASSE
2019,2019-01-27,Conti19:34ogydat.aco:70,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-02-11,Conti19:34ogydat.aco:75,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-01-30,Conti19:34ogydat.aco:78,14,-ROMA.CASA,-CASA.ROMA
2019,2019-02-05,Conti19:34ogydat.aco:81,42,-VESTITI.ANDREA,-VEST.ANDREA
2019,2019-02-05,Conti19:34ogydat.aco:82,43,-VESTITI.ML,-VEST.ML
2019,2019-02-05,Conti19:34ogydat.aco:88,22,-FONDI.CASA,-CASA.FONDI
2019,2019-02-25,Conti19:34ogydat.aco:92,26,-FONDI.ACQUA,-ACQUA.FONDI
2019,2019-02-28,Conti19:34ogydat.aco:102,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-02-05,Conti19:34ogydat.aco:112,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2019,2019-02-04,Conti19:34ogydat.aco:125,42,-VESTITI.ANDREA,-VEST.ANDREA
2019,2019-02-04,Conti19:34ogydat.aco:126,43,-VESTITI.ML,-VEST.ML
2019,2019-02-04,Conti19:34ogydat.aco:127,43,-VESTITI.ML,-VEST.ML
2019,2019-02-20,Conti19:34ogydat.aco:136,46,-TASSE.ALTRE,-ALTRE.TASSE
2019,2019-02-28,Conti19:34ogydat.aco:140,46,-TASSE.ALTRE,-ALTRE.TASSE
2019,2019-03-08,Conti19:34ogydat.aco:143,43,-VESTITI.ML,-VEST.ML
2019,2019-03-08,Conti19:34ogydat.aco:148,43,-VESTITI.ML,-VEST.ML
2019,2019-03-08,Conti19:34ogydat.aco:149,42,-VESTITI.ANDREA,-VEST.ANDREA
2019,2019-03-05,Conti19:34ogydat.aco:174,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2019,2019-03-29,Conti19:34ogydat.aco:181,22,-FONDI.CASA,-CASA.FONDI
2019,2019-03-26,Conti19:34ogydat.aco:187,24,-FONDI.LUCE,-LUCE.FONDI
2019,2019-03-28,Conti19:34ogydat.aco:198,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-04-05,Conti19:34ogydat.aco:204,43,-VESTITI.ML,-VEST.ML
2019,2019-04-29,Conti19:34ogydat.aco:221,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2019,2019-04-04,Conti19:34ogydat.aco:235,22,-FONDI.CASA,-CASA.FONDI
2019,2019-04-05,Conti19:34ogydat.aco:238,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2019,2019-03-11,Conti19:34ogydat.aco:239,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-04-05,Conti19:34ogydat.aco:241,14,-ROMA.CASA,-CASA.ROMA
2019,2019-04-08,Conti19:34ogydat.aco:247,14,-ROMA.CASA,-CASA.ROMA
2019,2019-04-10,Conti19:34ogydat.aco:255,42,-VESTITI.ANDREA,-VEST.ANDREA
2019,2019-05-03,Conti19:34ogydat.aco:264,17,-ROMA.GAS,-GAS.ROMA
2019,2019-04-28,Conti19:34ogydat.aco:273,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-05-03,Conti19:34ogydat.aco:303,43,-VESTITI.ML,-VEST.ML
2019,2019-05-05,Conti19:34ogydat.aco:318,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2019,2019-05-20,Conti19:34ogydat.aco:320,26,-FONDI.ACQUA,-ACQUA.FONDI
2019,2019-05-27,Conti19:34ogydat.aco:336,24,-FONDI.LUCE,-LUCE.FONDI
2019,2019-05-24,Conti19:34ogydat.aco:344,16,-ROMA.LUCE,-LUCE.ROMA
2019,2019-05-28,Conti19:34ogydat.aco:349,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-06-05,Conti19:34ogydat.aco:358,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2019,2019-04-26,Conti19:34ogydat.aco:371,22,-FONDI.CASA,-CASA.FONDI
2019,2019-06-25,Conti19:34ogydat.aco:400,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-06-26,Conti19:34ogydat.aco:402,14,-ROMA.CASA,-CASA.ROMA
2019,2019-07-31,Conti19:34ogydat.aco:404,14,-ROMA.CASA,-CASA.ROMA
2019,2019-06-27,Conti19:34ogydat.aco:405,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-06-05,Conti19:34ogydat.aco:407,22,-FONDI.CASA,-CASA.FONDI
2019,2019-06-05,Conti19:34ogydat.aco:414,42,-VESTITI.ANDREA,-VEST.ANDREA
2019,2019-07-05,Conti19:34ogydat.aco:454,43,-VESTITI.ML,-VEST.ML
2019,2019-07-04,Conti19:34ogydat.aco:458,14,-ROMA.CASA,-CASA.ROMA
2019,2019-07-16,Conti19:34ogydat.aco:469,25,-FONDI.GAS,-GAS.FONDI
2019,2019-06-25,Conti19:34ogydat.aco:472,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-08-22,Conti19:34ogydat.aco:483,26,-FONDI.ACQUA,-ACQUA.FONDI
2019,2019-08-06,Conti19:34ogydat.aco:498,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2019,2019-08-06,Conti19:34ogydat.aco:499,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2019,2019-07-29,Conti19:34ogydat.aco:506,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-08-03,Conti19:34ogydat.aco:518,22,-FONDI.CASA,-CASA.FONDI
2019,2019-08-29,Conti19:34ogydat.aco:524,22,-FONDI.CASA,-CASA.FONDI
2019,2019-08-05,Conti19:34ogydat.aco:526,22,-FONDI.CASA,-CASA.FONDI
2019,2019-07-24,Conti19:34ogydat.aco:543,24,-FONDI.LUCE,-LUCE.FONDI
2019,2019-09-05,Conti19:34ogydat.aco:558,43,-VESTITI.ML,-VEST.ML
2019,2019-09-05,Conti19:34ogydat.aco:559,43,-VESTITI.ML,-VEST.ML
2019,2019-09-05,Conti19:34ogydat.aco:560,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2019,2019-08-31,Conti19:34ogydat.aco:567,14,-ROMA.CASA,-CASA.ROMA
2019,2019-09-01,Conti19:34ogydat.aco:579,14,-ROMA.CASA,-CASA.ROMA
2019,2019-08-27,Conti19:34ogydat.aco:587,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-09-10,Conti19:34ogydat.aco:591,42,-VESTITI.ANDREA,-VEST.ANDREA
2019,2019-09-10,Conti19:34ogydat.aco:592,43,-VESTITI.ML,-VEST.ML
2019,2019-09-28,Conti19:34ogydat.aco:599,22,-FONDI.CASA,-CASA.FONDI
2019,2019-09-26,Conti19:34ogydat.aco:605,24,-FONDI.LUCE,-LUCE.FONDI
2019,2019-09-27,Conti19:34ogydat.aco:616,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-09-30,Conti19:34ogydat.aco:619,14,-ROMA.CASA,-CASA.ROMA
2019,2019-10-08,Conti19:34ogydat.aco:626,42,-VESTITI.ANDREA,-VEST.ANDREA
2019,2019-10-08,Conti19:34ogydat.aco:628,43,-VESTITI.ML,-VEST.ML
2019,2019-10-08,Conti19:34ogydat.aco:629,43,-VESTITI.ML,-VEST.ML
2019,2019-10-08,Conti19:34ogydat.aco:630,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2019,2019-10-03,Conti19:34ogydat.aco:646,14,-ROMA.CASA,-CASA.ROMA
2019,2019-10-30,Conti19:34ogydat.aco:658,22,-FONDI.CASA,-CASA.FONDI
2019,2019-09-15,Conti19:34ogydat.aco:659,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2019,2019-10-19,Conti19:34ogydat.aco:684,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2019,2019-11-12,Conti19:34ogydat.aco:689,26,-FONDI.ACQUA,-ACQUA.FONDI
2019,2019-10-28,Conti19:34ogydat.aco:721,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-03-05,Conti19:34ogydat.aco:723,16,-ROMA.LUCE,-LUCE.ROMA
2019,2019-03-05,Conti19:34ogydat.aco:724,17,-ROMA.GAS,-GAS.ROMA
2019,2019-06-26,Conti19:34ogydat.aco:725,16,-ROMA.LUCE,-LUCE.ROMA
2019,2019-06-26,Conti19:34ogydat.aco:726,17,-ROMA.GAS,-GAS.ROMA
2019,2019-09-06,Conti19:34ogydat.aco:727,16,-ROMA.LUCE,-LUCE.ROMA
2019,2019-09-06,Conti19:34ogydat.aco:728,17,-ROMA.GAS,-GAS.ROMA
2019,2019-11-02,Conti19:34ogydat.aco:729,16,-ROMA.LUCE,-LUCE.ROMA
2019,2019-11-02,Conti19:34ogydat.aco:730,17,-ROMA.GAS,-GAS.ROMA
2019,2019-02-28,Conti19:34ogydat.aco:732,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-03-28,Conti19:34ogydat.aco:734,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-04-28,Conti19:34ogydat.aco:736,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-05-28,Conti19:34ogydat.aco:738,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-06-28,Conti19:34ogydat.aco:740,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-07-28,Conti19:34ogydat.aco:742,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-08-28,Conti19:34ogydat.aco:744,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-09-28,Conti19:34ogydat.aco:746,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-10-28,Conti19:34ogydat.aco:748,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-11-06,Conti19:34ogydat.aco:749,14,-ROMA.CASA,-CASA.ROMA
2019,2019-11-06,Conti19:34ogydat.aco:750,22,-FONDI.CASA,-CASA.FONDI
2019,2019-11-10,Conti19:34ogydat.aco:760,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2019,2019-11-27,Conti19:34ogydat.aco:773,24,-FONDI.LUCE,-LUCE.FONDI
2019,2019-11-28,Conti19:34ogydat.aco:775,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-12-15,Conti19:34ogydat.aco:778,46,-TASSE.ALTRE,-ALTRE.TASSE
2019,2019-11-27,Conti19:34ogydat.aco:789,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-12-06,Conti19:34ogydat.aco:809,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2019,2019-12-09,Conti19:34ogydat.aco:841,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2019,2019-12-15,Conti19:34ogydat.aco:849,29,-ASSICURAZIONI.ANNA,-ASS.ANNA
2019,2019-12-27,Conti19:34ogydat.aco:856,18,-ROMA.TELEFONO,-TF.ROMA
2019,2019-12-27,Conti19:34ogydat.aco:860,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2019,2019-12-30,Conti19:34ogydat.aco:863,16,-ROMA.LUCE,-LUCE.ROMA
2019,2019-12-30,Conti19:34ogydat.aco:864,17,-ROMA.GAS,-GAS.ROMA
2019,2019-12-20,Conti19:34ogydat.aco:866,14,-ROMA.CASA,-CASA.ROMA
2019,2019-12-30,Conti19:34ogydat.aco:873,22,-FONDI.CASA,-CASA.FONDI
2019,2019-12-31,Conti19:34ogydat.aco:877,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2020,2020-01-09,Conti20:34npydat.aco:14,42,-VESTITI.ANDREA,-VEST.ANDREA
2020,2020-01-09,Conti20:34npydat.aco:17,43,-VESTITI.ML,-VEST.ML
2020,2020-01-02,Conti20:34npydat.aco:21,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2020,2020-01-03,Conti20:34npydat.aco:29,22,-FONDI.CASA,-CASA.FONDI
2020,2020-01-02,Conti20:34npydat.aco:30,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-01-28,Conti20:34npydat.aco:34,16,-ROMA.LUCE,-LUCE.ROMA
2020,2020-01-28,Conti20:34npydat.aco:48,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-01-28,Conti20:34npydat.aco:50,26,-FONDI.ACQUA,-ACQUA.FONDI
2020,2020-01-03,Conti20:34npydat.aco:61,43,-VESTITI.ML,-VEST.ML
2020,2020-01-15,Conti20:34npydat.aco:67,46,-TASSE.ALTRE,-ALTRE.TASSE
2020,2020-01-28,Conti20:34npydat.aco:74,24,-FONDI.LUCE,-LUCE.FONDI
2020,2020-01-27,Conti20:34npydat.aco:78,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-02-05,Conti20:34npydat.aco:86,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2020,2020-02-04,Conti20:34npydat.aco:103,14,-ROMA.CASA,-CASA.ROMA
2020,2020-02-07,Conti20:34npydat.aco:109,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2020,2020-02-10,Conti20:34npydat.aco:113,43,-VESTITI.ML,-VEST.ML
2020,2020-02-28,Conti20:34npydat.aco:123,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-02-13,Conti20:34npydat.aco:130,46,-TASSE.ALTRE,-ALTRE.TASSE
2020,2020-02-15,Conti20:34npydat.aco:134,46,-TASSE.ALTRE,-ALTRE.TASSE
2020,2020-03-10,Conti20:34npydat.aco:136,17,-ROMA.GAS,-GAS.ROMA
2020,2020-02-27,Conti20:34npydat.aco:145,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-03-09,Conti20:34npydat.aco:160,42,-VESTITI.ANDREA,-VEST.ANDREA
2020,2020-02-29,Conti20:34npydat.aco:165,22,-FONDI.CASA,-CASA.FONDI
2020,2020-03-06,Conti20:34npydat.aco:175,16,-ROMA.LUCE,-LUCE.ROMA
2020,2020-03-12,Conti20:34npydat.aco:190,25,-FONDI.GAS,-GAS.FONDI
2020,2020-03-26,Conti20:34npydat.aco:191,24,-FONDI.LUCE,-LUCE.FONDI
2020,2020-03-27,Conti20:34npydat.aco:193,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-04-17,Conti20:34npydat.aco:203,17,-ROMA.GAS,-GAS.ROMA
2020,2020-03-27,Conti20:34npydat.aco:207,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-04-07,Conti20:34npydat.aco:209,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2020,2020-03-30,Conti20:34npydat.aco:216,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2020,2020-04-09,Conti20:34npydat.aco:232,14,-ROMA.CASA,-CASA.ROMA
2020,2020-04-27,Conti20:34npydat.aco:239,26,-FONDI.ACQUA,-ACQUA.FONDI
2020,2020-04-28,Conti20:34npydat.aco:245,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-04-27,Conti20:34npydat.aco:248,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-05-07,Conti20:34npydat.aco:255,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2020,2020-05-07,Conti20:34npydat.aco:258,42,-VESTITI.ANDREA,-VEST.ANDREA
2020,2020-05-07,Conti20:34npydat.aco:259,43,-VESTITI.ML,-VEST.ML
2020,2020-04-29,Conti20:34npydat.aco:262,22,-FONDI.CASA,-CASA.FONDI
2020,2020-04-30,Conti20:34npydat.aco:265,22,-FONDI.CASA,-CASA.FONDI
2020,2020-05-11,Conti20:34npydat.aco:277,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2020,2020-05-27,Conti20:34npydat.aco:280,24,-FONDI.LUCE,-LUCE.FONDI
2020,2020-05-28,Conti20:34npydat.aco:284,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-05-27,Conti20:34npydat.aco:287,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-05-20,Conti20:34npydat.aco:293,17,-ROMA.GAS,-GAS.ROMA
2020,2020-05-20,Conti20:34npydat.aco:295,16,-ROMA.LUCE,-LUCE.ROMA
2020,2020-06-08,Conti20:34npydat.aco:307,22,-FONDI.CASA,-CASA.FONDI
2020,2020-06-08,Conti20:34npydat.aco:310,22,-FONDI.CASA,-CASA.FONDI
2020,2020-06-08,Conti20:34npydat.aco:313,14,-ROMA.CASA,-CASA.ROMA
2020,2020-06-08,Conti20:34npydat.aco:317,22,-FONDI.CASA,-CASA.FONDI
2020,2020-06-16,Conti20:34npydat.aco:328,16,-ROMA.LUCE,-LUCE.ROMA
2020,2020-06-10,Conti20:34npydat.aco:351,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-06-29,Conti20:34npydat.aco:372,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-06-30,Conti20:34npydat.aco:391,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-06-29,Conti20:34npydat.aco:392,22,-FONDI.CASA,-CASA.FONDI
2020,2020-07-10,Conti20:34npydat.aco:428,14,-ROMA.CASA,-CASA.ROMA
2020,2020-07-09,Conti20:34npydat.aco:435,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2020,2020-07-27,Conti20:34npydat.aco:439,24,-FONDI.LUCE,-LUCE.FONDI
2020,2020-07-31,Conti20:34npydat.aco:446,17,-ROMA.GAS,-GAS.ROMA
2020,2020-07-30,Conti20:34npydat.aco:447,26,-FONDI.ACQUA,-ACQUA.FONDI
2020,2020-07-28,Conti20:34npydat.aco:450,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-07-17,Conti20:34npydat.aco:452,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2020,2020-07-16,Conti20:34npydat.aco:455,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2020,2020-07-27,Conti20:34npydat.aco:459,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-08-05,Conti20:34npydat.aco:469,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2020,2020-08-19,Conti20:34npydat.aco:479,16,-ROMA.LUCE,-LUCE.ROMA
2020,2020-08-28,Conti20:34npydat.aco:496,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-08-27,Conti20:34npydat.aco:500,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-09-07,Conti20:34npydat.aco:512,43,-VESTITI.ML,-VEST.ML
2020,2020-09-07,Conti20:34npydat.aco:513,42,-VESTITI.ANDREA,-VEST.ANDREA
2020,2020-08-29,Conti20:34npydat.aco:520,22,-FONDI.CASA,-CASA.FONDI
2020,2020-09-04,Conti20:34npydat.aco:534,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2020,2020-09-10,Conti20:34npydat.aco:550,43,-VESTITI.ML,-VEST.ML
2020,2020-09-28,Conti20:34npydat.aco:553,24,-FONDI.LUCE,-LUCE.FONDI
2020,2020-09-28,Conti20:34npydat.aco:557,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-09-17,Conti20:34npydat.aco:567,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2020,2020-09-28,Conti20:34npydat.aco:573,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-10-06,Conti20:34npydat.aco:594,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2020,2020-10-06,Conti20:34npydat.aco:598,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2020,2020-10-06,Conti20:34npydat.aco:602,42,-VESTITI.ANDREA,-VEST.ANDREA
2020,2020-10-05,Conti20:34npydat.aco:604,14,-ROMA.CASA,-CASA.ROMA
2020,2020-10-26,Conti20:34npydat.aco:621,26,-FONDI.ACQUA,-ACQUA.FONDI
